date,product_id,category,price,cost,discount_pct,units_sold,revenue,inventory_level,competitor_price,season,day_of_week,profit,margin_pct,price_diff_competitor
11-01-2024,P107,Electronics,1199.7,1039.28,10,0,0.0,444,1177.81,Sale,Thursday,0.0,,21.8900000000001
11-01-2024,P108,Fashion,1116.0,675.36,0,2,2232.0,463,1167.68,Sale,Thursday,881.28,0.39483870967741935,-51.680000000000064
11-01-2024,P109,Sports,1128.6,737.91,5,1,1128.6,273,1096.55,Festival,Thursday,390.68999999999994,0.34617224880382774,32.049999999999955
11-01-2024,P110,Home,1210.0,862.59,0,0,0.0,401,1175.12,Holiday,Thursday,0.0,,34.88000000000011
11-01-2024,P111,Electronics,1379.0,911.04,0,0,0.0,271,1405.5,Festival,Thursday,0.0,,-26.5
11-01-2024,P112,Sports,984.0,636.18,0,0,0.0,439,951.9,Normal,Thursday,0.0,,32.10000000000002
11-01-2024,P113,Home,318.6,241.72,10,3,955.8,105,326.04,Holiday,Thursday,230.64,0.24130571249215316,-7.439999999999998
11-01-2024,P114,Fashion,604.0,364.72,0,3,1812.0,333,619.72,Normal,Thursday,717.8399999999999,0.39615894039735094,-15.720000000000027
11-01-2024,P115,Electronics,1436.0,918.71,0,0,0.0,484,1370.32,Normal,Thursday,0.0,,65.68000000000006
11-01-2024,P116,Home,507.0,331.17,0,0,0.0,53,488.1,Normal,Thursday,0.0,,18.899999999999977
11-01-2024,P117,Sports,677.7,570.02,10,1,677.7,36,708.56,Festival,Thursday,107.68000000000006,0.1588903644680538,-30.8599999999999
11-01-2024,P118,Fashion,771.0,474.38,0,0,0.0,463,804.18,Sale,Thursday,0.0,,-33.17999999999995
11-01-2024,P119,Fashion,359.1,257.51,10,2,718.2,192,357.33,Normal,Thursday,203.18000000000006,0.28290169869117243,1.7700000000000387
12-01-2024,P100,Electronics,286.0,210.51,0,1,286.0,62,274.13,Festival,Friday,75.49000000000001,0.263951048951049,11.870000000000005
12-01-2024,P101,Home,480.25,451.05,15,2,960.5,47,501.49,Normal,Friday,58.39999999999998,0.060801665799062966,-21.24000000000001
12-01-2024,P102,Electronics,549.0,420.59,0,4,2196.0,130,544.84,Normal,Friday,513.6400000000001,0.2338979963570128,4.159999999999968
12-01-2024,P103,Electronics,528.0,357.13,0,0,0.0,401,508.01,Normal,Friday,0.0,,19.99000000000001
12-01-2024,P104,Electronics,519.3,401.39,10,5,2596.5,183,510.07,Normal,Friday,589.5500000000002,0.22705565183901413,9.229999999999961
12-01-2024,P105,Home,1091.0,688.78,0,4,4364.0,421,1048.54,Normal,Friday,1608.88,0.36867094408799267,42.460000000000036
12-01-2024,P106,Home,992.75,718.84,5,0,0.0,433,1036.74,Holiday,Friday,0.0,,-43.99000000000001
12-01-2024,P107,Electronics,288.9,244.98,10,3,866.7,252,298.91,Normal,Friday,131.7600000000001,0.15202492211838017,-10.010000000000048
12-01-2024,P108,Fashion,774.0,684.28,10,2,1548.0,170,778.47,Festival,Friday,179.44000000000005,0.11591731266149874,-4.470000000000027
12-01-2024,P109,Fashion,1059.0,644.54,0,1,1059.0,482,1020.0,Normal,Friday,414.46000000000004,0.39136921624173754,39.0
12-01-2024,P110,Home,287.0,191.85,0,6,1722.0,372,294.41,Normal,Friday,570.9000000000001,0.3315331010452962,-7.410000000000025
12-01-2024,P111,Home,276.3,223.27,10,5,1381.5,381,266.91,Normal,Friday,265.14999999999986,0.1919290626131016,9.389999999999986
12-01-2024,P112,Sports,1484.0,1152.01,0,4,5936.0,339,1438.58,Sale,Friday,1327.96,0.22371293800539085,45.42000000000007
12-01-2024,P113,Home,1122.0,827.56,0,1,1122.0,439,1126.34,Normal,Friday,294.44000000000005,0.26242424242424245,-4.339999999999918
12-01-2024,P114,Fashion,1235.0,925.2,0,1,1235.0,396,1291.57,Festival,Friday,309.79999999999995,0.25085020242914974,-56.569999999999936
12-01-2024,P115,Home,1324.0,827.42,0,3,3972.0,413,1342.98,Sale,Friday,1489.7400000000002,0.3750604229607251,-18.980000000000018
12-01-2024,P116,Electronics,1021.0,754.65,0,2,2042.0,279,1033.21,Normal,Friday,532.7,0.260871694417238,-12.210000000000036
12-01-2024,P117,Electronics,725.0,539.89,0,0,0.0,407,705.09,Normal,Friday,0.0,,19.909999999999968
12-01-2024,P118,Fashion,793.0,571.3,0,3,2379.0,338,778.89,Normal,Friday,665.1000000000001,0.2795712484237075,14.110000000000014
12-01-2024,P119,Fashion,1273.0,1015.35,5,0,0.0,247,1265.39,Normal,Friday,0.0,,7.6099999999999
13-01-2024,P100,Electronics,1369.0,923.1,0,0,0.0,322,1410.26,Holiday,Saturday,0.0,,-41.25999999999999
13-01-2024,P101,Sports,859.0,650.37,0,5,4295.0,97,851.26,Festival,Saturday,1043.15,0.24287543655413274,7.740000000000009
13-01-2024,P102,Fashion,1036.0,659.82,0,4,4144.0,480,1018.86,Festival,Saturday,1504.7199999999998,0.36310810810810806,17.139999999999986
13-01-2024,P103,Home,762.0,600.56,0,2,1524.0,88,756.64,Sale,Saturday,322.8800000000001,0.21186351706036752,5.360000000000014
13-01-2024,P104,Electronics,1116.0,771.87,0,1,1116.0,279,1075.1,Normal,Saturday,344.13,0.30836021505376343,40.90000000000009
13-01-2024,P105,Sports,957.6,636.84,5,1,957.6,50,922.68,Holiday,Saturday,320.76,0.3349624060150376,34.92000000000007
13-01-2024,P106,Electronics,1125.0,738.62,0,0,0.0,410,1072.83,Normal,Saturday,0.0,,52.17000000000007
13-01-2024,P107,Fashion,404.0,264.07,0,1,404.0,126,418.26,Normal,Saturday,139.93,0.3463613861386139,-14.259999999999991
13-01-2024,P108,Electronics,355.5,261.9,10,3,1066.5,418,340.8,Normal,Saturday,280.80000000000007,0.2632911392405064,14.699999999999989
13-01-2024,P109,Home,656.45,523.46,5,2,1312.9,40,656.09,Normal,Saturday,265.98,0.20258968695254778,0.36000000000001364
13-01-2024,P110,Fashion,1183.0,789.83,0,0,0.0,415,1235.88,Normal,Saturday,0.0,,-52.88000000000011
13-01-2024,P111,Fashion,1155.2,936.47,5,0,0.0,80,1157.9,Normal,Saturday,0.0,,-2.7000000000000455
13-01-2024,P112,Home,590.9,461.25,5,2,1181.8,217,566.18,Sale,Saturday,259.29999999999995,0.21941106786258247,24.720000000000027
13-01-2024,P113,Electronics,1160.1,798.55,10,0,0.0,186,1155.48,Normal,Saturday,0.0,,4.619999999999891
13-01-2024,P114,Sports,770.0,532.72,0,4,3080.0,467,792.04,Normal,Saturday,949.1199999999999,0.3081558441558441,-22.039999999999964
13-01-2024,P115,Sports,413.0,249.28,0,3,1239.0,135,419.59,Sale,Saturday,491.15999999999997,0.39641646489104115,-6.589999999999975
13-01-2024,P116,Electronics,791.1,700.56,10,0,0.0,428,753.69,Normal,Saturday,0.0,,37.40999999999997
13-01-2024,P117,Home,973.0,656.18,0,0,0.0,446,963.02,Sale,Saturday,0.0,,9.980000000000018
13-01-2024,P118,Sports,467.0,329.08,0,0,0.0,183,480.68,Normal,Saturday,0.0,,-13.680000000000007
13-01-2024,P119,Fashion,1327.0,934.26,0,1,1327.0,405,1334.67,Normal,Saturday,392.74,0.29596081386586287,-7.670000000000073
14-01-2024,P100,Home,409.7,315.89,15,3,1229.1,148,394.98,Normal,Sunday,281.42999999999995,0.22897241884305586,14.71999999999997
14-01-2024,P101,Electronics,390.15,348.71,15,4,1560.6,156,404.07,Sale,Sunday,165.76,0.10621555811867231,-13.920000000000016
14-01-2024,P102,Sports,1149.2,924.16,15,1,1149.2,288,1168.5,Normal,Sunday,225.04000000000008,0.1958231813435434,-19.299999999999955
14-01-2024,P103,Home,496.8,334.44,10,1,496.8,152,482.38,Holiday,Sunday,162.36,0.32681159420289857,14.420000000000016
14-01-2024,P104,Electronics,845.0,627.03,0,3,2535.0,450,842.56,Festival,Sunday,653.9100000000001,0.25795266272189354,2.4400000000000546
14-01-2024,P105,Sports,675.0,475.93,0,0,0.0,237,648.87,Normal,Sunday,0.0,,26.129999999999995
14-01-2024,P106,Sports,745.0,498.84,0,2,1490.0,460,763.54,Normal,Sunday,492.32000000000005,0.3304161073825504,-18.539999999999964
14-01-2024,P107,Fashion,1017.0,685.03,10,2,2034.0,443,976.97,Normal,Sunday,663.94,0.32642084562438545,40.02999999999997
14-01-2024,P108,Fashion,340.0,292.42,15,0,0.0,147,325.47,Festival,Sunday,0.0,,14.529999999999973
14-01-2024,P109,Home,732.0,444.06,0,1,732.0,161,743.21,Holiday,Sunday,287.94,0.3933606557377049,-11.210000000000036
14-01-2024,P110,Electronics,991.8,814.08,5,0,0.0,238,1028.92,Normal,Sunday,0.0,,-37.12000000000012
14-01-2024,P111,Sports,700.0,496.53,0,0,0.0,353,733.38,Normal,Sunday,0.0,,-33.379999999999995
14-01-2024,P112,Sports,896.75,638.73,15,3,2690.25,102,863.34,Holiday,Sunday,774.06,0.2877279063284081,33.40999999999997
14-01-2024,P113,Electronics,1221.7,915.42,5,1,1221.7,294,1225.69,Sale,Sunday,306.2800000000001,0.25069984447900473,-3.990000000000009
14-01-2024,P114,Fashion,875.0,541.89,0,2,1750.0,395,832.34,Normal,Sunday,666.22,0.38069714285714285,42.65999999999997
14-01-2024,P115,Home,240.3,207.04,10,7,1682.1,105,236.22,Sale,Sunday,232.81999999999994,0.1384103204327923,4.0800000000000125
14-01-2024,P116,Home,1115.1,802.75,10,4,4460.4,54,1063.21,Normal,Sunday,1249.3999999999996,0.2801094072280512,51.88999999999987
14-01-2024,P117,Sports,1499.0,965.42,0,2,2998.0,220,1534.61,Holiday,Sunday,1067.16,0.3559573048699133,-35.6099999999999
14-01-2024,P118,Electronics,646.95,528.32,5,0,0.0,450,648.08,Normal,Sunday,0.0,,-1.1299999999999955
14-01-2024,P119,Home,225.0,142.42,0,4,900.0,57,235.08,Normal,Sunday,330.32000000000005,0.3670222222222223,-10.080000000000013
15-01-2024,P100,Sports,547.0,339.6,0,2,1094.0,361,546.33,Normal,Monday,414.79999999999995,0.3791590493601462,0.6699999999999591
15-01-2024,P101,Sports,1179.0,892.63,10,0,0.0,80,1120.39,Normal,Monday,0.0,,58.6099999999999
15-01-2024,P102,Sports,561.0,445.61,0,6,3366.0,443,559.99,Normal,Monday,692.3400000000001,0.20568627450980395,1.009999999999991
15-01-2024,P103,Electronics,1197.0,922.68,0,0,0.0,423,1236.9,Normal,Monday,0.0,,-39.90000000000009
15-01-2024,P104,Electronics,903.0,634.39,0,1,903.0,284,941.99,Sale,Monday,268.61,0.2974640088593577,-38.99000000000001
15-01-2024,P105,Home,382.0,295.99,0,5,1910.0,166,389.73,Normal,Monday,430.04999999999995,0.2251570680628272,-7.730000000000018
15-01-2024,P106,Electronics,180.0,135.59,10,10,1800.0,464,186.88,Festival,Monday,444.0999999999999,0.24672222222222218,-6.8799999999999955
15-01-2024,P107,Home,1187.0,907.15,0,0,0.0,362,1203.19,Festival,Monday,0.0,,-16.190000000000055
15-01-2024,P108,Electronics,996.55,683.25,5,3,2989.65,439,1026.48,Normal,Monday,939.9000000000001,0.31438462696302244,-29.930000000000064
15-01-2024,P109,Electronics,531.0,327.12,0,2,1062.0,466,554.46,Festival,Monday,407.76,0.383954802259887,-23.460000000000036
15-01-2024,P110,Home,1489.0,1042.94,0,1,1489.0,58,1431.78,Sale,Monday,446.05999999999995,0.2995701813297515,57.22000000000003
15-01-2024,P111,Sports,457.0,275.27,0,0,0.0,340,447.63,Normal,Monday,0.0,,9.370000000000005
15-01-2024,P112,Electronics,1436.0,1093.66,0,0,0.0,427,1431.2,Festival,Monday,0.0,,4.7999999999999545
15-01-2024,P113,Home,516.6,406.68,10,6,3099.6,383,521.26,Sale,Monday,659.52,0.21277584204413472,-4.659999999999968
15-01-2024,P114,Sports,1395.0,1092.74,0,0,0.0,67,1369.73,Normal,Monday,0.0,,25.269999999999982
15-01-2024,P115,Sports,878.0,616.65,0,0,0.0,440,890.8,Sale,Monday,0.0,,-12.799999999999955
15-01-2024,P116,Sports,1353.75,1039.06,5,3,4061.25,498,1332.17,Sale,Monday,944.0700000000002,0.23245798707294557,21.579999999999927
15-01-2024,P117,Sports,1427.0,1015.94,0,0,0.0,453,1379.53,Normal,Monday,0.0,,47.47000000000003
15-01-2024,P118,Home,274.0,171.84,0,0,0.0,382,266.02,Normal,Monday,0.0,,7.980000000000018
15-01-2024,P119,Electronics,272.85,200.06,15,3,818.55,106,267.77,Normal,Monday,218.3699999999999,0.26677661718893153,5.080000000000041
16-01-2024,P100,Electronics,539.6,350.82,5,0,0.0,420,520.8,Normal,Tuesday,0.0,,18.800000000000068
16-01-2024,P101,Electronics,873.0,553.19,0,1,873.0,406,902.56,Normal,Tuesday,319.80999999999995,0.36633447880870557,-29.559999999999945
16-01-2024,P102,Home,961.0,587.68,0,1,961.0,319,938.92,Sale,Tuesday,373.32000000000005,0.38847034339229974,22.08000000000004
16-01-2024,P103,Electronics,613.8,429.73,10,0,0.0,292,595.83,Festival,Tuesday,0.0,,17.969999999999914
16-01-2024,P104,Fashion,864.9,665.29,10,1,864.9,24,834.45,Normal,Tuesday,199.61,0.2307896866689791,30.449999999999932
16-01-2024,P105,Electronics,1226.7,828.15,10,1,1226.7,24,1232.75,Sale,Tuesday,398.55000000000007,0.32489606260699444,-6.0499999999999545
16-01-2024,P106,Fashion,1217.0,959.98,0,0,0.0,323,1212.46,Normal,Tuesday,0.0,,4.539999999999964
16-01-2024,P107,Sports,1258.75,933.45,5,0,0.0,430,1251.35,Normal,Tuesday,0.0,,7.400000000000091
16-01-2024,P108,Fashion,1173.0,810.77,0,0,0.0,258,1184.98,Normal,Tuesday,0.0,,-11.980000000000018
16-01-2024,P109,Sports,1026.0,784.13,10,0,0.0,166,1066.33,Normal,Tuesday,0.0,,-40.32999999999993
16-01-2024,P110,Electronics,1236.0,981.76,0,2,2472.0,133,1264.93,Normal,Tuesday,508.48,0.2056957928802589,-28.930000000000064
16-01-2024,P111,Fashion,519.0,342.48,0,5,2595.0,171,534.8,Festival,Tuesday,882.5999999999999,0.3401156069364161,-15.799999999999955
16-01-2024,P112,Fashion,1316.7,1108.2,5,3,3950.1,346,1359.95,Normal,Tuesday,625.4999999999995,0.15835042150831613,-43.25
16-01-2024,P113,Home,306.0,255.23,10,1,306.0,146,310.85,Sale,Tuesday,50.77000000000001,0.1659150326797386,-4.850000000000023
16-01-2024,P114,Home,1194.3,902.12,10,0,0.0,279,1168.07,Normal,Tuesday,0.0,,26.230000000000018
16-01-2024,P115,Sports,231.8,193.01,5,4,927.2,443,227.15,Normal,Tuesday,155.16000000000008,0.1673425366695428,4.650000000000006
16-01-2024,P116,Sports,1269.9,887.57,10,2,2539.8,434,1291.09,Normal,Tuesday,764.6600000000001,0.3010709504685408,-21.189999999999827
16-01-2024,P117,Electronics,1454.0,1010.95,0,0,0.0,456,1474.43,Normal,Tuesday,0.0,,-20.430000000000064
16-01-2024,P118,Home,832.5,589.75,10,1,832.5,93,863.05,Normal,Tuesday,242.75,0.2915915915915916,-30.549999999999955
16-01-2024,P119,Fashion,1260.9,1040.65,10,0,0.0,41,1299.23,Normal,Tuesday,0.0,,-38.32999999999993
17-01-2024,P100,Home,975.0,637.92,0,0,0.0,357,953.97,Sale,Wednesday,0.0,,21.029999999999973
17-01-2024,P101,Electronics,1071.0,758.99,10,0,0.0,233,1094.03,Festival,Wednesday,0.0,,-23.029999999999973
17-01-2024,P102,Fashion,530.1,382.48,10,4,2120.4,158,520.36,Sale,Wednesday,590.48,0.27847575929069984,9.740000000000009
17-01-2024,P103,Sports,689.35,633.75,15,2,1378.7,217,684.0,Normal,Wednesday,111.20000000000005,0.08065569014288826,5.350000000000023
17-01-2024,P104,Electronics,600.0,442.44,0,1,600.0,494,593.26,Sale,Wednesday,157.56,0.2626,6.740000000000009
17-01-2024,P105,Home,1236.0,786.79,0,0,0.0,471,1190.22,Festival,Wednesday,0.0,,45.77999999999997
17-01-2024,P106,Electronics,1001.3,856.25,15,0,0.0,323,961.73,Normal,Wednesday,0.0,,39.569999999999936
17-01-2024,P107,Sports,426.0,287.11,0,2,852.0,229,437.4,Normal,Wednesday,277.78,0.3260328638497652,-11.399999999999977
17-01-2024,P108,Fashion,848.0,620.29,0,0,0.0,119,880.24,Festival,Wednesday,0.0,,-32.24000000000001
17-01-2024,P109,Home,402.05,353.53,15,2,804.1,47,384.05,Festival,Wednesday,97.04000000000008,0.12068150727521462,18.0
17-01-2024,P110,Sports,1401.25,897.69,5,0,0.0,73,1446.55,Normal,Wednesday,0.0,,-45.299999999999955
17-01-2024,P111,Fashion,1067.0,842.68,0,0,0.0,121,1092.2,Normal,Wednesday,0.0,,-25.200000000000045
17-01-2024,P112,Sports,629.0,512.69,15,0,0.0,249,630.2,Sale,Wednesday,0.0,,-1.2000000000000455
17-01-2024,P113,Sports,852.15,691.97,5,0,0.0,194,816.05,Sale,Wednesday,0.0,,36.10000000000002
17-01-2024,P114,Fashion,820.8,652.0,5,2,1641.6,145,808.33,Normal,Wednesday,337.5999999999999,0.2056530214424951,12.469999999999914
17-01-2024,P115,Sports,780.9,604.27,5,5,3904.5,490,806.65,Sale,Wednesday,883.1500000000001,0.2261877321039826,-25.75
17-01-2024,P116,Fashion,1282.0,846.87,0,1,1282.0,117,1247.16,Festival,Wednesday,435.13,0.33941497659906394,34.83999999999992
17-01-2024,P117,Sports,1194.3,1046.4,10,0,0.0,453,1252.98,Festival,Wednesday,0.0,,-58.680000000000064
17-01-2024,P118,Fashion,388.8,276.91,10,2,777.6,460,393.46,Festival,Wednesday,223.77999999999997,0.28778292181069953,-4.659999999999968
17-01-2024,P119,Electronics,655.0,476.31,0,2,1310.0,340,666.41,Normal,Wednesday,357.38,0.2728091603053435,-11.409999999999968
18-01-2024,P100,Sports,720.1,463.99,5,0,0.0,389,733.79,Normal,Thursday,0.0,,-13.68999999999994
18-01-2024,P101,Fashion,621.0,438.38,0,2,1242.0,296,621.04,Holiday,Thursday,365.24,0.2940740740740741,-0.03999999999996362
18-01-2024,P102,Fashion,757.15,599.48,5,0,0.0,242,732.94,Normal,Thursday,0.0,,24.209999999999923
18-01-2024,P103,Home,696.15,629.59,15,0,0.0,30,716.56,Normal,Thursday,0.0,,-20.409999999999968
18-01-2024,P104,Electronics,471.0,342.56,0,2,942.0,206,466.6,Holiday,Thursday,256.88,0.2726963906581741,4.399999999999977
18-01-2024,P105,Home,510.0,327.82,0,0,0.0,127,485.22,Sale,Thursday,0.0,,24.779999999999973
18-01-2024,P106,Fashion,1421.2,1184.87,5,0,0.0,266,1489.03,Normal,Thursday,0.0,,-67.82999999999993
18-01-2024,P107,Fashion,928.8,713.78,10,3,2786.4,261,971.54,Sale,Thursday,645.06,0.2315030146425495,-42.74000000000001
18-01-2024,P108,Electronics,620.0,373.12,0,0,0.0,445,646.42,Sale,Thursday,0.0,,-26.41999999999996
18-01-2024,P109,Home,655.0,498.88,0,2,1310.0,368,638.35,Normal,Thursday,312.24,0.23835114503816796,16.649999999999977
18-01-2024,P110,Fashion,939.0,617.65,0,0,0.0,148,978.39,Normal,Thursday,0.0,,-39.389999999999986
18-01-2024,P111,Electronics,779.45,664.28,15,0,0.0,200,770.59,Normal,Thursday,0.0,,8.860000000000014
18-01-2024,P112,Fashion,1088.85,993.38,15,0,0.0,334,1037.4,Normal,Thursday,0.0,,51.44999999999982
18-01-2024,P113,Electronics,862.6,675.4,5,2,1725.2,95,856.35,Sale,Thursday,374.4000000000001,0.21701831671690244,6.25
18-01-2024,P114,Sports,338.3,309.97,15,4,1353.2,424,351.58,Sale,Thursday,113.31999999999994,0.08374224061483886,-13.279999999999973
18-01-2024,P115,Electronics,420.0,273.45,0,3,1260.0,65,423.94,Normal,Thursday,439.6500000000001,0.3489285714285715,-3.9399999999999977
18-01-2024,P116,Sports,470.0,364.67,0,4,1880.0,302,450.97,Sale,Thursday,421.31999999999994,0.22410638297872337,19.029999999999973
18-01-2024,P117,Fashion,1104.3,773.4,10,2,2208.6,267,1108.62,Normal,Thursday,661.8,0.29964683509915785,-4.319999999999936
18-01-2024,P118,Home,430.35,321.33,5,0,0.0,207,434.24,Normal,Thursday,0.0,,-3.8899999999999864
18-01-2024,P119,Home,524.7,349.97,10,0,0.0,57,549.2,Festival,Thursday,0.0,,-24.5
19-01-2024,P100,Electronics,454.5,393.5,10,5,2272.5,454,443.27,Normal,Friday,305.0,0.1342134213421342,11.230000000000018
19-01-2024,P101,Electronics,447.45,289.99,5,0,0.0,462,456.82,Normal,Friday,0.0,,-9.370000000000005
19-01-2024,P102,Electronics,209.0,145.54,0,7,1463.0,130,218.39,Festival,Friday,444.22,0.30363636363636365,-9.389999999999986
19-01-2024,P103,Electronics,647.7,513.48,15,0,0.0,123,668.91,Normal,Friday,0.0,,-21.209999999999923
19-01-2024,P104,Fashion,1224.0,764.27,0,0,0.0,332,1266.9,Normal,Friday,0.0,,-42.90000000000009
19-01-2024,P105,Fashion,399.6,342.46,10,0,0.0,194,408.67,Normal,Friday,0.0,,-9.069999999999993
19-01-2024,P106,Electronics,1103.9,809.33,5,0,0.0,471,1091.45,Normal,Friday,0.0,,12.450000000000045
19-01-2024,P107,Home,1067.8,858.09,5,0,0.0,358,1117.67,Normal,Friday,0.0,,-49.87000000000012
19-01-2024,P108,Sports,500.65,367.36,15,0,0.0,166,511.38,Normal,Friday,0.0,,-10.730000000000018
19-01-2024,P109,Sports,1120.5,914.5,10,0,0.0,459,1092.54,Holiday,Friday,0.0,,27.960000000000036
19-01-2024,P110,Home,794.0,576.13,0,0,0.0,132,767.23,Normal,Friday,0.0,,26.769999999999982
19-01-2024,P111,Fashion,1188.0,905.66,10,0,0.0,395,1200.53,Sale,Friday,0.0,,-12.529999999999973
19-01-2024,P112,Sports,218.0,160.34,0,9,1962.0,186,211.58,Holiday,Friday,518.94,0.2644954128440367,6.4199999999999875
19-01-2024,P113,Fashion,372.6,283.04,10,6,2235.6,48,357.75,Normal,Friday,537.3599999999997,0.24036500268384312,14.850000000000023
19-01-2024,P114,Electronics,768.0,462.56,0,4,3072.0,341,804.64,Holiday,Friday,1221.76,0.39770833333333333,-36.639999999999986
19-01-2024,P115,Fashion,592.8,399.91,5,0,0.0,406,567.55,Normal,Friday,0.0,,25.25
19-01-2024,P116,Sports,785.0,579.3,0,0,0.0,238,792.49,Normal,Friday,0.0,,-7.490000000000009
19-01-2024,P117,Sports,571.9,436.29,5,1,571.9,309,558.6,Festival,Friday,135.60999999999996,0.23712187445357574,13.299999999999955
19-01-2024,P118,Home,258.4,201.64,5,7,1808.8,119,253.57,Normal,Friday,397.31999999999994,0.21965944272445817,4.829999999999984
19-01-2024,P119,Home,861.0,678.31,0,0,0.0,375,884.45,Festival,Friday,0.0,,-23.450000000000045
20-01-2024,P100,Sports,918.0,731.29,15,0,0.0,102,921.85,Holiday,Saturday,0.0,,-3.8500000000000227
20-01-2024,P101,Sports,461.0,366.68,0,3,1383.0,73,438.33,Normal,Saturday,282.96000000000004,0.20459869848156184,22.670000000000016
20-01-2024,P102,Electronics,1215.0,1027.94,10,4,4860.0,398,1253.55,Festival,Saturday,748.2399999999998,0.15395884773662546,-38.549999999999955
20-01-2024,P103,Electronics,1137.6,819.58,10,3,3412.8,388,1091.12,Sale,Saturday,954.06,0.2795534458509142,46.48000000000002
20-01-2024,P104,Sports,1270.0,769.49,0,4,5080.0,318,1208.51,Normal,Saturday,2002.04,0.3941023622047244,61.49000000000001
20-01-2024,P105,Fashion,1384.0,1016.65,0,0,0.0,157,1446.49,Sale,Saturday,0.0,,-62.49000000000001
20-01-2024,P106,Sports,518.0,367.18,0,4,2072.0,340,524.05,Normal,Saturday,603.28,0.29115830115830116,-6.0499999999999545
20-01-2024,P107,Electronics,1166.4,831.05,10,0,0.0,463,1146.99,Normal,Saturday,0.0,,19.410000000000082
20-01-2024,P108,Electronics,767.0,580.98,0,5,3835.0,142,795.66,Festival,Saturday,930.0999999999999,0.24252933507170793,-28.659999999999968
20-01-2024,P109,Electronics,276.45,199.01,5,1,276.45,205,284.33,Normal,Saturday,77.44,0.28012298788207635,-7.8799999999999955
20-01-2024,P110,Sports,334.0,204.15,0,3,1002.0,226,348.27,Normal,Saturday,389.54999999999995,0.38877245508982033,-14.269999999999982
